# id	name	description	rgb
31024	Galaxy Express		A9E89C
31025	Best Condition		A9E89C
31026	Albatross		A9E89C
31027	Coffer of the Dead		A9E89C
31028	Chest of Kernon		A9E89C
31029	Chest of Golkonda		A9E89C
31030	Chest of Hallate		A9E89C
31031	Broadcasting Tower		A9E89C
31032	Guard		A9E89C
31033	Sentinel		A9E89C
31034	Sentry		A9E89C
31035	Defender		A9E89C
31036	Centurion		A9E89C
31042	Kantabilon	Melody Maestro	A9E89C
31043	Octavia	Melody Maestro	A9E89C
31044	Galman	Valley Trader	A9E89C
31045	Kitzka	Valley Trader	A9E89C
31046	Marsden	Symbol Maker	A9E89C
31047	Kell	Symbol Maker	A9E89C
31048	McDermott	Symbol Maker	A9E89C
31049	Pepper	Symbol Maker	A9E89C
31050	Thora	Symbol Maker	A9E89C
31051	Keach	Symbol Maker	A9E89C
31052	Heid	Symbol Maker	A9E89C
31053	Kidder	Symbol Maker	A9E89C
31067	Rood	Pet Manager	A9E89C
31074	Corpse of Hutaku		A9E89C
31075	Sales Cat of Ivory Tower		A9E89C
31076	Newbie Guide		A9E89C
31077	Newbie Guide		A9E89C
31078	Priest of Dawn		A9E89C
31079	Priest of Dawn		A9E89C
31080	Priest of Dawn		A9E89C
31081	Priest of Dawn		A9E89C
31082	Priest of Dawn		A9E89C
31083	Priest of Dawn		A9E89C
31084	Priest of Dawn		A9E89C
31085	Dusk Priestess		A9E89C
31086	Dusk Priestess		A9E89C
31087	Dusk Priestess		A9E89C
31088	Dusk Priestess		A9E89C
31089	Dusk Priestess		A9E89C
31090	Dusk Priestess		A9E89C
31091	Dusk Priestess		A9E89C
31092	Black Marketeer of Mammon		A9E89C
31093	Preacher of Doom		A9E89C
31094	Orator of Revelations		A9E89C
31095	Gatekeeper Ziggurat		A9E89C
31096	Gatekeeper Ziggurat		A9E89C
31097	Gatekeeper Ziggurat		A9E89C
31098	Gatekeeper Ziggurat		A9E89C
31099	Gatekeeper Ziggurat		A9E89C
31100	Gatekeeper Ziggurat		A9E89C
31101	Gatekeeper Ziggurat		A9E89C
31102	Gatekeeper Ziggurat		A9E89C
31103	Gatekeeper Ziggurat		A9E89C
31104	Gatekeeper Ziggurat		A9E89C
31105	Gatekeeper Ziggurat		A9E89C
31106	Gatekeeper Ziggurat		A9E89C
31107	Gatekeeper Ziggurat		A9E89C
31108	Gatekeeper Ziggurat		A9E89C
31109	Gatekeeper Ziggurat		A9E89C
31110	Gatekeeper Ziggurat		A9E89C
31111	Gatekeeper Spirit		A9E89C
31112	Gatekeeper Spirit		A9E89C
31113	Merchant of Mammon		A9E89C
31114	Gatekeeper Ziggurat		A9E89C
31115	Gatekeeper Ziggurat		A9E89C
31116	Gatekeeper Ziggurat		A9E89C
31117	Gatekeeper Ziggurat		A9E89C
31118	Gatekeeper Ziggurat		A9E89C
31119	Gatekeeper Ziggurat		A9E89C
31120	Gatekeeper Ziggurat		A9E89C
31121	Gatekeeper Ziggurat		A9E89C
31122	Gatekeeper Ziggurat		A9E89C
31123	Gatekeeper Ziggurat		A9E89C
31124	Gatekeeper Ziggurat		A9E89C
31125	Gatekeeper Ziggurat		A9E89C
31126	Blacksmith of Mammon		A9E89C
31127	Festival Guide	Level 31 and Below	A9E89C
31128	Festival Guide	Level 42 and Below	A9E89C
31129	Festival Guide	Level 53 and Below	A9E89C
31130	Festival Guide	Level 64 and Below	A9E89C
31131	Festival Guide	No Level Limit	A9E89C
31132	Festival Witch		A9E89C
31133	Festival Witch		A9E89C
31134	Festival Witch		A9E89C
31135	Festival Witch		A9E89C
31136	Festival Witch		A9E89C
31137	Festival Guide	Level 31 and Below	A9E89C
31138	Festival Guide	Level 42 and Below	A9E89C
31139	Festival Guide	Level 53 and Below	A9E89C
31140	Festival Guide	Level 64 and Below	A9E89C
31141	Festival Guide	No Level Limit	A9E89C
31142	Festival Witch		A9E89C
31143	Festival Witch		A9E89C
31144	Festival Witch		A9E89C
31145	Festival Witch		A9E89C
31146	Festival Witch		A9E89C
31147	Sobling	Head Researcher	A9E89C
31148	Pirate's Chest		A9E89C
31149	Alchemist's Mixing Urn		A9E89C
31168	Priest of Dawn		A9E89C
31169	Dusk Priestess		A9E89C
31170	Crest of Dawn		A9E89C
31171	Crest of Dusk		A9E89C
31172	Preacher of Doom		A9E89C
31173	Orator of Revelations		A9E89C
31174	Preacher of Doom		A9E89C
31175	Orator of Revelations		A9E89C
31176	Preacher of Doom		A9E89C
31177	Orator of Revelations		A9E89C
31178	Preacher of Doom		A9E89C
31179	Orator of Revelations		A9E89C
31180	Preacher of Doom		A9E89C
31181	Orator of Revelations		A9E89C
31182	Preacher of Doom		A9E89C
31183	Orator of Revelations		A9E89C
31184	Preacher of Doom		A9E89C
31185	Orator of Revelations		A9E89C
31186	Preacher of Doom		A9E89C
31187	Orator of Revelations		A9E89C
31188	Preacher of Doom		A9E89C
31189	Orator of Revelations		A9E89C
31190	Preacher of Doom		A9E89C
31191	Orator of Revelations		A9E89C
31192	Preacher of Doom		A9E89C
31193	Orator of Revelations		A9E89C
31194	Preacher of Doom		A9E89C
31195	Orator of Revelations		A9E89C
31196	Preacher of Doom		A9E89C
31197	Orator of Revelations		A9E89C
31198	Preacher of Doom		A9E89C
31199	Orator of Revelations		A9E89C
31200	Preacher of Doom		A9E89C
31201	Orator of Revelations		A9E89C
31202	Maximus		A9E89C
31203	Moon Dancer		A9E89C
31204	Georgio		A9E89C
31205	Katz		A9E89C
31206	Ten Ten		A9E89C
31207	Sardinia		A9E89C
31208	La Grange		A9E89C
31209	Misty Rain		A9E89C
31210	Race Track Gatekeeper		A9E89C
31211	Race Track Guide		A9E89C
31212	Event Gatekeeper		A9E89C
31213	Event Gatekeeper		A9E89C
31214	Event Gatekeeper		A9E89C
31215	Event Gatekeeper		A9E89C
31216	Event Gatekeeper		A9E89C
31217	Event Gatekeeper		A9E89C
31218	Event Gatekeeper		A9E89C
31219	Event Gatekeeper		A9E89C
31220	Event Gatekeeper		A9E89C
31221	Event Gatekeeper		A9E89C
31222	Event Gatekeeper		A9E89C
31223	Event Gatekeeper		A9E89C
31224	Event Gatekeeper		A9E89C
31225	Arena Manager		A9E89C
31226	Arena Director		A9E89C
31227	Orion the Cat	Event Manager	A9E89C
31228	Roy the Cat	Event Manager	A9E89C
31229	Winnie the Cat	Event Manager	A9E89C
31230	Louie the Cat	Event Manager	A9E89C
31231	Preacher of Doom		A9E89C
31232	Preacher of Doom		A9E89C
31233	Preacher of Doom		A9E89C
31234	Preacher of Doom		A9E89C
31235	Preacher of Doom		A9E89C
31236	Preacher of Doom		A9E89C
31237	Preacher of Doom		A9E89C
31238	Preacher of Doom		A9E89C
31239	Preacher of Doom		A9E89C
31240	Preacher of Doom		A9E89C
31241	Preacher of Doom		A9E89C
31242	Preacher of Doom		A9E89C
31243	Preacher of Doom		A9E89C
31244	Preacher of Doom		A9E89C
31245	Preacher of Doom		A9E89C
31246	Preacher of Doom		A9E89C
31247	Orator of Revelations		A9E89C
31248	Orator of Revelations		A9E89C
31249	Orator of Revelations		A9E89C
31250	Orator of Revelations		A9E89C
31251	Orator of Revelations		A9E89C
31252	Orator of Revelations		A9E89C
31253	Orator of Revelations		A9E89C
31254	Orator of Revelations		A9E89C
31255	Orion the Cat	Event Manager	A9E89C
31256	Leon	Trader	A9E89C
31257	Veronica	Trader	A9E89C
31258	Helmut	Trader	A9E89C
31259	Janne	Trader	A9E89C
31260	Judith	Trader	A9E89C
31261	Renee	Trader	A9E89C
31262	Rupert	Trader	A9E89C
31263	Liesel	Trader	A9E89C
31264	Olsun	Symbol Maker	A9E89C
31265	Annette	Pet Manager	A9E89C
31266	Kaiser		A9E89C
31267	Lietta	Warehouse Keeper	A9E89C
31268	Hakon	Warehouse Keeper	A9E89C
31269	Mona	Warehouse Chief	A9E89C
31270	Stefano	Warehouse Freightman	A9E89C
31271	Hilda	Blacksmith	A9E89C
31272	Noel	Head Blacksmith	A9E89C
31273	Borodin	Blueprint Seller	A9E89C
31274	Fundin	Mineral Trader	A9E89C
31275	Tatiana	Gatekeeper	A9E89C
31276	Bernhard	Grand Master	A9E89C
31277	Felix	Master	A9E89C
31278	Bronwyn	Master	A9E89C
31279	Gregory	High Priest	A9E89C
31280	Bastian	Priest	A9E89C
31281	Cerenas	Priest	A9E89C
31282	Justin	Magister	A9E89C
31283	Alminas	Magister	A9E89C
31284	Elena	Spellbook Seller	A9E89C
31285	Samael	Grand Master	A9E89C
31286	Drakon	Master	A9E89C
31287	Kamilen	Magister	A9E89C
31288	Aklan	High Prefect	A9E89C
31289	Lakan	Prefect	A9E89C
31290	Skahi	Seer	A9E89C
31291	Terava	Amulet Seller	A9E89C
31292	Andrei	Captain	A9E89C
31293	Gunter	Guard	A9E89C
31294	Sven	Guard	A9E89C
31295	Henrik	Guard	A9E89C
31296	Cadmon	Guard	A9E89C
31297	Bayard	Guard	A9E89C
31298	Ulrich	Guard	A9E89C
31299	Eugen	Guard	A9E89C
31300	Drumond	Trader	A9E89C
31301	Nils	Trader	A9E89C
31302	Vladimir	Trader	A9E89C
31303	Alisha	Trader	A9E89C
31304	Astrid	Trader	A9E89C
31305	Candice	Trader	A9E89C
31306	Natasha	Trader	A9E89C
31307	Weber	Trader	A9E89C
31308	Achim	Symbol Maker	A9E89C
31309	Woods	Pet Manager	A9E89C
31310	Rafael		A9E89C
31311	Hugin	Warehouse Keeper	A9E89C
31312	Durin	Warehouse Keeper	A9E89C
31313	Lunin	Warehouse Keeper	A9E89C
31314	Donal	Warehouse Chief	A9E89C
31315	Daisy	Warehouse Freightman	A9E89C
31316	Vincenz	Blacksmith	A9E89C
31317	Lombert	Head Blacksmith	A9E89C
31318	Greta	Blueprint Seller	A9E89C
31319	Hans	Mineral Trader	A9E89C
31320	Ilyana	Gatekeeper	A9E89C
31321	Siegmund	Grand Master	A9E89C
31322	Erian	Master	A9E89C
31323	Beryl	Master	A9E89C
31324	Andromeda	Grand Master	A9E89C
31325	Themis	Master	A9E89C
31326	Lambac	High Prefect	A9E89C
31327	Tazki	Prefect	A9E89C
31328	Innocentin	High Priest	A9E89C
31329	Eliyah	Priest	A9E89C
31330	Wagner	Priest	A9E89C
31331	Valdis	Grand Magister	A9E89C
31332	Amelia	Magister	A9E89C
31333	Rumiel	Magister	A9E89C
31334	Tifaren	Grand Magister	A9E89C
31335	Kayan	Magister	A9E89C
31336	Rahorakti	Grand Seer	A9E89C
31337	Mekara	Seer	A9E89C
31338	Anton	Spellbook Seller	A9E89C
31339	Hakran	Amulet Seller	A9E89C
31340	Mathias	Captain	A9E89C
31341	Richtor	Guard	A9E89C
31342	Dimitri	Guard	A9E89C
31343	Bellard	Guard	A9E89C
31344	Schmidt	Guard	A9E89C
31345	Ian	Guard	A9E89C
31346	Sirius	Guard	A9E89C
31347	Burke	Guard	A9E89C
31348	Agripel	High Priest	A9E89C
31349	Benedict	Priest	A9E89C
31350	Dominic	Priest	A9E89C
31351	Volker	Wharf Manager	A9E89C
31356	Remy	Porter	A9E89C
31357	Leandro	Secretary	A9E89C
31358	Kasiel	Bard	A9E89C
31359	Jaradine	Mother Tree Guardian	A9E89C
31360	Alhena	Tetrarch Agent	A9E89C
31361	Kreed	Tetrarch Executioner	A9E89C
31362	Tate	Carrier	A9E89C
31363	Rogin	Deliveryman	A9E89C
31364	Rokar	Guardian of Flame	A9E89C
31365	Yakand	Guardian of Flame	A9E89C
31366	Feed Seller		A9E89C
31367	Voice of Glory		A9E89C
31368	Mikellan	Monk of Silence	A9E89C
31369	Mennon	Monk of Silence	A9E89C
31370	Kadun Zu Ketra	Hierarch	A9E89C
31371	Wahkan	Ketra's Messenger	A9E89C
31372	Asefa	Soul Guide	A9E89C
31373	Atan	Grocer	A9E89C
31374	Jaff	Warehouse Keeper	A9E89C
31375	Jumara	Trader	A9E89C
31376	Kurfa	Gatekeeper	A9E89C
31377	Ashas Varka Durai	Hierarch	A9E89C
31378	Naran Ashanuk	Varka's Messenger	A9E89C
31379	Udan Mardui	Soul Guide	A9E89C
31380	Diyabu	Grocer	A9E89C
31381	Hagos	Warehouse Keeper	A9E89C
31382	Shikon	Trader	A9E89C
31383	Teranu Mardui	Gatekeeper	A9E89C
31384	Gatekeeper of Fire Dragon		A9E89C
31385	Heart of Volcano		A9E89C
31386	Violet	Trader	A9E89C
31387	Kurstin		A9E89C
31388	Mina		A9E89C
31389	Dorian		A9E89C
31390	Dummy - Boy A	Ch4 Test	A9E89C
31391	Dummy  - Boy B	Ch4 Test	A9E89C
31392	Dummy  - Boy C	Ch4 Test	A9E89C
31393	Dummy - Boy D	Ch4 Test	A9E89C
31394	Dummy - Boy E	Ch4 Test	A9E89C
31395	Dummy - Lady F	Ch4 Test	A9E89C
31396	Dummy - Lady G	Ch4 Test	A9E89C
31397	Dummy - Lady H	Ch4 Test	A9E89C
31398	Dummy - Lady I	Ch4 Test	A9E89C
31399	Dummy - Lady J	Ch4 Test	A9E89C
31400	Dummy - Sword Guard	Ch4 Test	A9E89C
31401	Dummy - Bow Guard	Ch4 Test	A9E89C
31404	Monster Race Guide	Town of Gludio	A9E89C
31405	Monster Race Guide	Town of Dion	A9E89C
31406	Monster Race Guide	Town of Giran	A9E89C
31407	Monster Race Guide	Heine	A9E89C
31408	Monster Race Guide	Town of Oren	A9E89C
31409	Monster Race Guide	Hunters Village	A9E89C
31410	Monster Race Guide	Town of Aden	A9E89C
31411	Monster Race Guide	Town of Goddard	A9E89C
31412	Monster Race Guide	Rune Township	A9E89C
31413	Antonio	"Spellbook Seller "	A9E89C
31414	Lynn	"Spellbook Seller "	A9E89C
31415	Triya	"Spellbook Seller "	A9E89C
31416	Aren	"Spellbook Seller "	A9E89C
31417	Berynel	"Spellbook Seller "	A9E89C
31418	Rouke	"Spellbook Seller "	A9E89C
31419	Lorel	"Spellbook Seller "	A9E89C
31420	Tomanel	"Spellbook Seller "	A9E89C
31421	Ratriya	"Spellbook Seller "	A9E89C
31422	Migel	"Spellbook Seller "	A9E89C
31423	Romas	"Spellbook Seller "	A9E89C
31424	Shantra	"Amulet Seller "	A9E89C
31425	Koram	"Amulet Seller "	A9E89C
31426	Jaka	"Amulet Seller "	A9E89C
31427	Urgal	"Amulet Seller "	A9E89C
31428	Shafa	"Amulet Seller "	A9E89C
31429	Shitara	"Amulet Seller "	A9E89C
31430	Donai	"Amulet Seller "	A9E89C
31431	Karai	"Amulet Seller "	A9E89C
31432	Reeya	Blueprint Seller	A9E89C
31433	Ronaldo	Blueprint Seller	A9E89C
31434	Shaling	Blueprint Seller	A9E89C
31435	Daeger	Blueprint Seller	A9E89C
31436	Dani	Blueprint Seller	A9E89C
31437	Luka	Blueprint Seller	A9E89C
31438	Lara	Blueprint Seller	A9E89C
31439	Rogen	Mineral Trader	A9E89C
31440	Lanna	Mineral Trader	A9E89C
31441	Gordo	Mineral Trader	A9E89C
31442	Kiki	Mineral Trader	A9E89C
31443	Raban	Mineral Trader	A9E89C
31444	Cona	Mineral Trader	A9E89C
31445	Shutner	Mineral Trader	A9E89C
31452	Ghost of Wigoth		A9E89C
31453	Nameless Spirit		A9E89C
31454	Ghost of Wigoth		A9E89C
31455	Key Box		A9E89C
31456	Key Box		A9E89C
31457	Key Box		A9E89C
31458	Key Box		A9E89C
31459	Key Box		A9E89C
31460	Key Box		A9E89C
31461	Key Box		A9E89C
31462	Key Box		A9E89C
31463	Key Box		A9E89C
31464	Key Box		A9E89C
31465	Key Box		A9E89C
31466	Key Box		A9E89C
31467	Key Box		A9E89C
31468	Mysterious Box		A9E89C
31469	Mysterious Box		A9E89C
31470	Mysterious Box		A9E89C
31471	Mysterious Box		A9E89C
31472	Mysterious Box		A9E89C
31473	Mysterious Box		A9E89C
31474	Mysterious Box		A9E89C
31475	Mysterious Box		A9E89C
31476	Mysterious Box		A9E89C
31477	Mysterious Box		A9E89C
31478	Mysterious Box		A9E89C
31479	Mysterious Box		A9E89C
31480	Mysterious Box		A9E89C
31481	Mysterious Box		A9E89C
31482	Mysterious Box		A9E89C
31483	Mysterious Box		A9E89C
31484	Mysterious Box		A9E89C
31485	Mysterious Box		A9E89C
31486	Mysterious Box		A9E89C
31487	Mysterious Box		A9E89C
31488	Rift Post Recruit		A9E89C
31489	Rift Post Private		A9E89C
31490	Rift Post Officer		A9E89C
31491	Rift Post Captain		A9E89C
31492	Rift Post Commander		A9E89C
31493	Rift Post Hero		A9E89C
31494	Dimensional Gate Keeper		A9E89C
31495	Dimensional Gate Keeper		A9E89C
31496	Dimensional Gate Keeper		A9E89C
31497	Dimensional Gate Keeper		A9E89C
31498	Dimensional Gate Keeper		A9E89C
31499	Dimensional Gate Keeper		A9E89C
31500	Dimensional Gate Keeper		A9E89C
31501	Dimensional Gate Keeper		A9E89C
31502	Dimensional Gate Keeper		A9E89C
31503	Dimensional Gate Keeper		A9E89C
31504	Dimensional Gate Keeper		A9E89C
31505	Dimensional Gate Keeper		A9E89C
31506	Dimensional Gate Keeper		A9E89C
31507	Dimensional Gate Keeper		A9E89C
31508	Altar of Saints		A9E89C
31509	Altar of Saints		A9E89C
31510	Altar of Saints		A9E89C
31511	Altar of Saints		A9E89C
31512	Evil Altar		A9E89C
31513	Evil Altar		A9E89C
31514	Evil Altar		A9E89C
31515	Evil Altar		A9E89C
31516	Evil Altar		A9E89C
31517	Hierarch		A9E89C
31518	Mysterious Necromancer		A9E89C
31519	Enfeux		A9E89C
31520	Leikar	Maid	A9E89C
31521	Jeremy	Chef	A9E89C
31522	Mysterious Wizard		A9E89C
31523	Tombstone		A9E89C
31524	Ghost of von Hellmann		A9E89C
31525	Ghost of von Hellmann's Page		A9E89C
31526	Broken Bookshelf		A9E89C
31527	Well		A9E89C
31528	Ghost of Priest		A9E89C
31529	Ghost of Adventurer		A9E89C
31530	Box		A9E89C
31531	Tombstone		A9E89C
31532	Maid of Lidia		A9E89C
31533	Broken Bookshelf		A9E89C
31534	Broken Bookshelf		A9E89C
31535	Broken Bookshelf		A9E89C
31536	Coffin		A9E89C
31537	Tunatun	Beast Herder	A9E89C
31538	Ghost of Adventurer		A9E89C
31539	Vulcan	Blacksmith of Flame	A9E89C
31540	Klein	Watcher of Valakas	A9E89C
31541	Daimon's Altar		A9E89C
31542	Yeti's Table		A9E89C
31543	Pulin		A9E89C
31544	Naff		A9E89C
31545	Crocus		A9E89C
31546	Kuber		A9E89C
31547	Beolin		A9E89C
31548	Mysterious Ancient Tablet		A9E89C
31549	Mysterious Ancient Tablet		A9E89C
31550	Mysterious Ancient Tablet		A9E89C
31551	Mysterious Ancient Tablet		A9E89C
31552	Mysterious Ancient Tablet		A9E89C
31553	Pierce	Mercenary Captain	A9E89C
31554	Kahman	Mercenary	A9E89C
31555	Abercrombie	Mercenary Supplier	A9E89C
31556	Selina	Mercenary Medic	A9E89C
31557	Mercenary Sentry		A9E89C
31558	Ketra's Holy Altar		A9E89C
31559	Box of Asefa		A9E89C
31560	Varka's Holy Altar		A9E89C
31561	Udan Mardui's Box		A9E89C
31562	Klufe	Fishing Guild Member	A9E89C
31563	Perelin	Fishing Guild Member	A9E89C
31564	Mishini	Fishing Guild Member	A9E89C
31565	Ogord	Fishing Guild Member	A9E89C
31566	Ropfi	Fishing Guild Member	A9E89C
31567	Bleaker	Fishing Guild Member	A9E89C
31568	Pamfus	Fishing Guild Member	A9E89C
31569	Cyano	Fishing Guild Member	A9E89C
31570	Lanosco	Fishing Guild Member	A9E89C
31571	Hufs	Fishing Guild Member	A9E89C
31572	O'Fulle	Fishing Guild Member	A9E89C
31573	Monakan	Fishing Guild Member	A9E89C
31574	Willie	Fishing Guild Member	A9E89C
31575	Litulon	Fishing Guild Member	A9E89C
31576	Berix	Fishing Guild Member	A9E89C
31577	Linnaeus	Fishing Guild Member	A9E89C
31578	Hilgendorf	Fishing Guild Member	A9E89C
31579	Klaus	Fishing Guild Member	A9E89C
31580	Galadrid	Master	A9E89C
31581	Anastia	Magister	A9E89C
31582	Mordred	Dark Knight	A9E89C
31583	Feynn	Blacksmith	A9E89C
31584	Valentine	Brewer	A9E89C
31585	Sparky the Cat	Keats Servitor	A9E89C
31586	Sparky the Cat	Keats Servitor	A9E89C
31587	Gedrik	Gemcutter	A9E89C
31588	Agnes	Saint of Light	A9E89C
31589	"Duda-Mara Totem Spirit "		A9E89C
31590	Truth Scholar Devianne		A9E89C
31591	Sunset Guide Luna		A9E89C
31592	Telson	Chief Golem Crafter	A9E89C
31593	Dorothy	Golem of Telson	A9E89C
31594	Mond	Chief Inspector	A9E89C
31595	Leona Blackbird		A9E89C
31596	Tobald	Master	A9E89C
31597	Tobald	Master	A9E89C
31598	Medina Blackheart		A9E89C
31599	Disgraced Knight Waldstein		A9E89C
31600	Pamela Aprodia		A9E89C
31601	Pamela Aprodia		A9E89C
31602	Sharona Artemia	Bodyguard	A9E89C
31603	Black Cat	Hunter Guild Member	A9E89C
31604	Grimst	Information Broker	A9E89C
31605	Kinsley	Head Summoner	A9E89C
31606	Alice de Catrina	Kinsley's Servitor	A9E89C
31607	Sake Dun Zu Hestui		A9E89C
31608	Belinda	Summoner	A9E89C
31609	Aurora the Unicorn	Belinda Servitor	A9E89C
31610	Shiken Gloomdrake		A9E89C
31611	Scryde Heartseeker		A9E89C
31612	Eternity Wanderer Staris		A9E89C
31613	Noctisse	Summoner	A9E89C
31614	Radyss	Head Summoner	A9E89C
31615	Hermit		A9E89C
31616	Hermit		A9E89C
31617	Aria Firstmatter		A9E89C
31618	Moon Voice Irene		A9E89C
31619	Erica Ken Weber		A9E89C
31620	Verdure Elder Elikia		A9E89C
31621	Abyss Saint Elcardia		A9E89C
31622	Keats	Cursed Summoner	A9E89C
31623	Bavarin	Information Broker	A9E89C
31624	Donath	Master Chef	A9E89C
31625	Yeti	Donath Kitchen Help	A9E89C
31626	Duncan	Chef	A9E89C
31627	Mist	Information Broker	A9E89C
31628	Lilly	Mist's Granddaughter	A9E89C
31629	Kaleidos the Unicorn		A9E89C
31630	Kaleidos the Unicorn		A9E89C
31631	Eric Ramsheart		A9E89C
31632	Mysterious Servitor		A9E89C
31633	Winter Hunter Kadyth		A9E89C
31634	Winter Hunter Kadyth		A9E89C
31635	Winter Hunter Kadyth		A9E89C
31636	Flame Successor Akkan		A9E89C
31637	Khavatari Kashu		A9E89C
31638	Starling Knight Kastien		A9E89C
31639	Kain Van Halter		A9E89C
31640	Pilgrim of Darkness		A9E89C
31641	Pilgrim of Darkness		A9E89C
31642	Tarkai Zu Duda-Mara		A9E89C
31643	Silver Feyshar		A9E89C
31644	Dawn Witness Franz		A9E89C
31645	Hindemith Truevoice		A9E89C
31646	Tablet of Vision		A9E89C
31647	Tablet of Vision		A9E89C
31648	Tablet of Vision		A9E89C
31649	Tablet of Vision		A9E89C
31650	Tablet of Vision		A9E89C
31651	Tablet of Vision		A9E89C
31652	Tablet of Vision		A9E89C
31653	Tablet of Vision		A9E89C
31654	Tablet of Vision		A9E89C
31655	Tablet of Vision		A9E89C
31656	Tablet of Vision		A9E89C
31657	Tablet of Vision		A9E89C
31658	Tablet of Vision		A9E89C
31659	Tablet of Vision		A9E89C
31660	Tablet of Vision		A9E89C
31661	Forgotten Monument		A9E89C
31662	Forgotten Monument		A9E89C
31663	Forgotten Monument		A9E89C
31664	Forgotten Monument		A9E89C
31665	Corpse of Dwarf		A9E89C
31666	Lumen	Spellbook Seller	A9E89C
31667	Raik	"Amulet Seller "	A9E89C
31668	Tangen	Blueprint Seller	A9E89C
31669	Onyx	Mineral Trader	A9E89C
31670	Burns	Spellbook Seller	A9E89C
31671	Patrol		A9E89C
31672	Patrol		A9E89C
31673	Patrol		A9E89C
31674	Patrol		A9E89C
31675	Viktor Van Deik	Border Outpost Captain	A9E89C
31676	Gregory Athebaldt	Border Outpost Captain	A9E89C
31677	Border Patrol		A9E89C
31678	Border Patrol		A9E89C
31679	Eustace Van Essen	Frontier Guard Captain	A9E89C
31680	Fleming Van Issen	Frontier Guard Captain	A9E89C
31681	Frontier Guard		A9E89C
31682	Frontier Guard		A9E89C
31683	Eye of Argos		A9E89C
31684	Eye of Udan Mardui		A9E89C
31685	Asefa's Eye		A9E89C
31686	Gatekeeper of Fire Dragon		A9E89C
31687	Gatekeeper of Fire Dragon		A9E89C
31688	Grand Olympiad Manager		A9E89C
31689	Olympiad Finisher		A9E89C
31690	"Monument of Heroes "		A9E89C
31691	Training Dummy		A9E89C
31692	Priest of Dawn		A9E89C
31693	Priest of Dusk		A9E89C
31694	Priest of Dawn		A9E89C
31695	Priest of Dusk		A9E89C
31696	Platis	Fishing Guild Member	A9E89C
31697	Eindarkner	Fishing Guild Member	A9E89C
31698	Arisha	Gatekeeper	A9E89C
31699	Stanislava	Gatekeeper	A9E89C
31700	Saint's Follower		A9E89C
31701	Saint's Follower		A9E89C
31702	Saint's Follower		A9E89C
31703	Saint's Follower		A9E89C
31704	Saint's Follower		A9E89C
31705	Daimon the White-Eyed		A9E89C
31706	Miki the Cat		A9E89C
31707	Ketra Van Grunt		A9E89C
31708	Ketra Van Shaman		A9E89C
31709	"Ketra Van Captain "		A9E89C
31710	Ketra Van Commander		A9E89C
31711	Ketra Van Shaman		A9E89C
31712	Varka Raider		A9E89C
31713	Preacher of Doom		A9E89C
31714	Preacher of Doom		A9E89C
31715	Preacher of Doom		A9E89C
31716	Preacher of Doom		A9E89C
31717	Preacher of Doom		A9E89C
31718	Preacher of Doom		A9E89C
31719	Preacher of Doom		A9E89C
31720	Preacher of Doom		A9E89C
31721	Orator of Revelations		A9E89C
31722	Orator of Revelations		A9E89C
31723	Orator of Revelations		A9E89C
31724	Orator of Revelations		A9E89C
31725	Orator of Revelations		A9E89C
31726	Orator of Revelations		A9E89C
31727	Orator of Revelations		A9E89C
31728	Orator of Revelations		A9E89C
31729	Adventurer Guildsman		A9E89C
31730	Adventurer Guildsman		A9E89C
31731	Adventurer Guildsman		A9E89C
31732	Adventurer Guildsman		A9E89C
31733	Adventurer Guildsman		A9E89C
31734	Adventurer Guildsman		A9E89C
31735	Adventurer Guildsman		A9E89C
31736	Adventurer Guildsman		A9E89C
31737	Adventurer Guildsman		A9E89C
31738	Adventurer Guildsman		A9E89C
31739	Talien		A9E89C
31740	Caradine		A9E89C
31741	Ossian		A9E89C
31742	Virgil		A9E89C
31743	Kassandra		A9E89C
31744	Ogmar		A9E89C
31745	Lady of the Lake		A9E89C
31746	Fallen Unicorn		A9E89C
31747	Pure White Unicorn		A9E89C
31748	Cornerstone of Restraining		A9E89C
31750	Mysterious Woman		A9E89C
